event_id,event_slug,event_name,event_short_name,event_tier,event_region,event_status,event_date_range,event_end_date,match_id,match_time_iso,match_day_id,match_status,best_of,stage,score_a,score_b,team_a_id,team_a,team_a_short,team_b_id,team_b,team_b_short,has_stats,has_vod,maps,n_maps
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,550,2026-07-30T15:00:00+00:00,2026-07-30,completed,Bo3,Group Stage,2.0,0.0,139,Gentle Mates GC,M8GC,142,Bar̤a eSports GC,BAR,True,False,"[{'map_id': 'map-b7101ff1', 'map': 'Summit', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 4, 'n_rounds': 17, 'has_replay': True}, {'map_id': 'map-8b942644', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}, {'map_id': '550-m2', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
85,vct-2026-pacific-stage-2,VCT 2026: Pacific Stage 2,VCT 26: PAC S2,vct,Pacific,ongoing,"Jul 16 - Sep 6, 2026",2026-09-06,283,2026-07-30T11:00:00+00:00,2026-07-30,completed,Bo3,Group Stage,1.0,2.0,93,FULL SENSE,FS,88,ZETA DIVISION,ZETA,True,False,"[{'map_id': '283-m1', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 14, 'score_b': 12, 'n_rounds': 26, 'has_replay': True}, {'map_id': '283-m2', 'map': 'Sunset', 'status': 'completed', 'winner': 'B', 'score_a': 10, 'score_b': 13, 'n_rounds': 23, 'has_replay': True}, {'map_id': '283-m3', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}]",3
85,vct-2026-pacific-stage-2,VCT 2026: Pacific Stage 2,VCT 26: PAC S2,vct,Pacific,ongoing,"Jul 16 - Sep 6, 2026",2026-09-06,298,2026-07-30T08:00:00+00:00,2026-07-30,completed,Bo3,Group Stage,1.0,2.0,90,VARREL,VL,92,DetonatioN FocusMe,DFM,True,False,"[{'map_id': '298-m1', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': '298-m2', 'map': 'Ascent', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 3, 'n_rounds': 16, 'has_replay': True}, {'map_id': '298-m3', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 13, 'score_b': 15, 'n_rounds': 28, 'has_replay': True}]",3
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,547,2026-07-29T18:00:00+00:00,2026-07-29,completed,Bo3,Group Stage,2.0,0.0,142,Bar̤a eSports GC,BAR,145,ALTERNATE aTTaX Ruby,ATN,True,False,"[{'map_id': 'map-a6bb8940', 'map': 'Summit', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 2, 'n_rounds': 15, 'has_replay': True}, {'map_id': 'map-d943f537', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 16, 'score_b': 14, 'n_rounds': 30, 'has_replay': True}, {'map_id': '547-m2', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,548,2026-07-29T18:00:00+00:00,2026-07-29,completed,Bo3,Group Stage,0.0,2.0,138,GIANTX GC,GXGC,146,Habos Babos,HAB,True,False,"[{'map_id': 'map-7f15adc0', 'map': 'Summit', 'status': 'completed', 'winner': 'B', 'score_a': 14, 'score_b': 16, 'n_rounds': 30, 'has_replay': True}, {'map_id': 'map-c2d541af', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 13, 'n_rounds': 22, 'has_replay': True}, {'map_id': '548-m2', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
76,vct-2026-emea-stage-2,VCT 2026: EMEA Stage 2,VCT 26: EMEA S2,vct,EMEA,ongoing,"Jul 15 - Aug 31, 2026",2026-08-31,505,2026-07-29T17:30:00+00:00,2026-07-29,completed,Bo3,Group Stage,1.0,2.0,7,Gentle Mates,M8,34,Team Vitality,VIT,True,True,"[{'map_id': '505-m1', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 16, 'score_b': 14, 'n_rounds': 30, 'has_replay': True}, {'map_id': '505-m2', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': True}, {'map_id': '505-m3', 'map': 'Ascent', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 13, 'n_rounds': 22, 'has_replay': True}]",3
76,vct-2026-emea-stage-2,VCT 2026: EMEA Stage 2,VCT 26: EMEA S2,vct,EMEA,ongoing,"Jul 15 - Aug 31, 2026",2026-08-31,511,2026-07-29T15:00:00+00:00,2026-07-29,completed,Bo3,Group Stage,0.0,2.0,105,GIANTX,GX,107,Team Liquid,TL,True,True,"[{'map_id': '511-m1', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 6, 'score_b': 13, 'n_rounds': 19, 'has_replay': True}, {'map_id': '511-m2', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': True}, {'map_id': '511-m3', 'map': 'Ascent', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,545,2026-07-29T15:00:00+00:00,2026-07-29,completed,Bo3,Group Stage,0.0,2.0,137,SK Nebula,SKN,140,G2 Gozen,G2G,True,False,"[{'map_id': 'map-80ab9931', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 13, 'n_rounds': 22, 'has_replay': True}, {'map_id': 'map-945efc21', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 13, 'n_rounds': 22, 'has_replay': True}, {'map_id': '545-m2', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,546,2026-07-29T15:00:00+00:00,2026-07-29,completed,Bo3,Group Stage,1.0,2.0,139,Gentle Mates GC,M8GC,144,FOKUS Sakura,FKSS,True,False,"[{'map_id': 'map-b9c67f8b', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 4, 'n_rounds': 17, 'has_replay': True}, {'map_id': 'map-da7904c4', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 6, 'score_b': 13, 'n_rounds': 19, 'has_replay': True}, {'map_id': 'map-d2b8fb4f', 'map': 'Summit', 'status': 'completed', 'winner': 'B', 'score_a': 1, 'score_b': 13, 'n_rounds': 14, 'has_replay': True}]",3
168,vcl-26-americas-last-chance-qualifier,VCL 26: Americas Last Chance Qualifier,VCL 26: AMER LCQ,vcl,Americas,completed,"Jul 28 - Jul 30, 2026",2026-07-30,542,2026-07-29T01:00:00+00:00,2026-07-29,completed,Bo3,Group Stage,2.0,0.0,13,2Game Esports,2G,6,Bon Bon Bum Contra,BBB,True,False,"[{'map_id': '542-m1', 'map': 'Sunset', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 4, 'n_rounds': 17, 'has_replay': True}, {'map_id': '542-m2', 'map': 'Ascent', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 8, 'n_rounds': 21, 'has_replay': True}, {'map_id': '542-m3', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
168,vcl-26-americas-last-chance-qualifier,VCL 26: Americas Last Chance Qualifier,VCL 26: AMER LCQ,vcl,Americas,completed,"Jul 28 - Jul 30, 2026",2026-07-30,518,2026-07-28T22:00:00+00:00,2026-07-28,completed,Bo3,Group Stage,0.0,2.0,6,Bon Bon Bum Contra,BBB,69,Shopify Rebellion Black,SRB,True,False,"[{'map_id': '518-m1', 'map': 'Ascent', 'status': 'completed', 'winner': 'B', 'score_a': 0, 'score_b': 9, 'n_rounds': 9, 'has_replay': True}, {'map_id': '518-m2', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 5, 'score_b': 13, 'n_rounds': 18, 'has_replay': True}, {'map_id': '518-m3', 'map': 'Breeze', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
168,vcl-26-americas-last-chance-qualifier,VCL 26: Americas Last Chance Qualifier,VCL 26: AMER LCQ,vcl,Americas,completed,"Jul 28 - Jul 30, 2026",2026-07-30,517,2026-07-28T19:00:00+00:00,2026-07-28,completed,Bo3,Group Stage,1.0,2.0,13,2Game Esports,2G,69,Shopify Rebellion Black,SRB,True,False,"[{'map_id': '517-m1', 'map': 'Ascent', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 10, 'n_rounds': 23, 'has_replay': True}, {'map_id': '517-m2', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 2, 'score_b': 13, 'n_rounds': 15, 'has_replay': True}, {'map_id': '517-m3', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 5, 'score_b': 13, 'n_rounds': 18, 'has_replay': True}]",3
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,525,2026-07-28T18:00:00+00:00,2026-07-28,completed,Bo3,Group Stage,1.0,2.0,141,Twisted Minds Orchid,TWIS,146,Habos Babos,HAB,True,False,"[{'map_id': 'map-1f33b51f', 'map': 'Sunset', 'status': 'completed', 'winner': 'B', 'score_a': 10, 'score_b': 13, 'n_rounds': 23, 'has_replay': True}, {'map_id': 'map-5a8e2c60', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 9, 'n_rounds': 22, 'has_replay': True}, {'map_id': 'map-5c6cd303', 'map': 'Summit', 'status': 'completed', 'winner': 'B', 'score_a': 8, 'score_b': 13, 'n_rounds': 21, 'has_replay': True}]",3
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,526,2026-07-28T18:00:00+00:00,2026-07-28,completed,Bo3,Group Stage,2.0,0.0,137,SK Nebula,SKN,145,ALTERNATE aTTaX Ruby,ATN,True,False,"[{'map_id': 'map-86e1a70c', 'map': 'Ascent', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 8, 'n_rounds': 21, 'has_replay': True}, {'map_id': 'map-8c1f4bc1', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 4, 'n_rounds': 17, 'has_replay': True}, {'map_id': '526-m2', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,523,2026-07-28T15:00:00+00:00,2026-07-28,completed,Bo3,Group Stage,1.0,2.0,142,Bar̤a eSports GC,BAR,143,Karmine Corp GC,KCGC,True,False,"[{'map_id': 'map-48856586', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 14, 'score_b': 12, 'n_rounds': 26, 'has_replay': True}, {'map_id': 'map-3037f5c8', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 13, 'n_rounds': 22, 'has_replay': True}, {'map_id': 'map-5b61b15d', 'map': 'Split', 'status': 'completed', 'winner': 'B', 'score_a': 15, 'score_b': 17, 'n_rounds': 32, 'has_replay': True}]",3
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,524,2026-07-28T15:00:00+00:00,2026-07-28,completed,Bo3,Group Stage,0.0,2.0,140,G2 Gozen,G2G,144,FOKUS Sakura,FKSS,True,False,"[{'map_id': 'map-5993287e', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': True}, {'map_id': 'map-495db9fc', 'map': 'Sunset', 'status': 'completed', 'winner': 'B', 'score_a': 7, 'score_b': 13, 'n_rounds': 20, 'has_replay': True}, {'map_id': '524-m2', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
136,game-changers-2026-north-america-stage-2,Game Changers 2026: North America Stage 2,GC 26: NA S2,game-changers,Americas,ongoing,"Jul 14 - Sep 17, 2026",2026-09-17,537,2026-07-27T23:30:00+00:00,2026-07-27,completed,Bo3,Swiss Stage,2.0,0.0,125,HIMMERS,HIM,124,ROSO GC,ROSO,True,False,"[{'map_id': 'map-011f5349', 'map': 'Haven', 'status': 'completed', 'winner': 'A', 'score_a': 15, 'score_b': 13, 'n_rounds': 28, 'has_replay': True}, {'map_id': 'map-a815be33', 'map': 'Ascent', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 7, 'n_rounds': 20, 'has_replay': True}, {'map_id': '537-m2', 'map': 'Haven', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
136,game-changers-2026-north-america-stage-2,Game Changers 2026: North America Stage 2,GC 26: NA S2,game-changers,Americas,ongoing,"Jul 14 - Sep 17, 2026",2026-09-17,538,2026-07-27T23:30:00+00:00,2026-07-27,completed,Bo3,Swiss Stage,0.0,2.0,131,MVSK Secret,MVSK,119,SEN Otters,SOTR,True,False,"[{'map_id': 'map-43331319', 'map': 'Summit', 'status': 'completed', 'winner': 'B', 'score_a': 5, 'score_b': 13, 'n_rounds': 18, 'has_replay': True}, {'map_id': 'map-f5d374b9', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 1, 'score_b': 13, 'n_rounds': 14, 'has_replay': True}, {'map_id': '538-m2', 'map': 'Lotus', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
136,game-changers-2026-north-america-stage-2,Game Changers 2026: North America Stage 2,GC 26: NA S2,game-changers,Americas,ongoing,"Jul 14 - Sep 17, 2026",2026-09-17,539,2026-07-27T23:30:00+00:00,2026-07-27,completed,Bo3,Swiss Stage,1.0,2.0,132,Eternal Focus Amethyst,EFA,130,Los Chudeles,CHUD,True,False,"[{'map_id': 'map-ed77915e', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 1, 'score_b': 13, 'n_rounds': 14, 'has_replay': True}, {'map_id': 'map-7f2e391b', 'map': 'Lotus', 'status': 'completed', 'winner': 'A', 'score_a': 14, 'score_b': 12, 'n_rounds': 26, 'has_replay': True}, {'map_id': 'map-44c8f761', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 4, 'score_b': 13, 'n_rounds': 17, 'has_replay': True}]",3
136,game-changers-2026-north-america-stage-2,Game Changers 2026: North America Stage 2,GC 26: NA S2,game-changers,Americas,ongoing,"Jul 14 - Sep 17, 2026",2026-09-17,540,2026-07-27T23:30:00+00:00,2026-07-27,completed,Bo3,Swiss Stage,2.0,0.0,127,:3,MEOW,118,Revitalize GC,REV,True,False,"[{'map_id': 'map-736c01c7', 'map': 'Breeze', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 9, 'n_rounds': 22, 'has_replay': True}, {'map_id': 'map-d9e7049f', 'map': 'Summit', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 1, 'n_rounds': 14, 'has_replay': True}, {'map_id': '540-m2', 'map': 'Breeze', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
136,game-changers-2026-north-america-stage-2,Game Changers 2026: North America Stage 2,GC 26: NA S2,game-changers,Americas,ongoing,"Jul 14 - Sep 17, 2026",2026-09-17,533,2026-07-27T21:00:00+00:00,2026-07-27,completed,Bo3,Swiss Stage,0.0,2.0,129,Axolotl,AXO,120,FlyQuest RED,FLY,True,False,"[{'map_id': 'map-7cad5b61', 'map': 'Summit', 'status': 'completed', 'winner': 'B', 'score_a': 5, 'score_b': 13, 'n_rounds': 18, 'has_replay': True}, {'map_id': 'map-9610f486', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': '533-m2', 'map': 'Summit', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
136,game-changers-2026-north-america-stage-2,Game Changers 2026: North America Stage 2,GC 26: NA S2,game-changers,Americas,ongoing,"Jul 14 - Sep 17, 2026",2026-09-17,534,2026-07-27T21:00:00+00:00,2026-07-27,completed,Bo3,Swiss Stage,0.0,2.0,117,Shopify Rebellion Gold,SRG,126,SwimTrek Blue,SWIM,True,False,"[{'map_id': 'map-cdba7a4b', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 13, 'n_rounds': 22, 'has_replay': True}, {'map_id': 'map-74b00aaa', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 6, 'score_b': 13, 'n_rounds': 19, 'has_replay': True}, {'map_id': '534-m2', 'map': 'Breeze', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
136,game-changers-2026-north-america-stage-2,Game Changers 2026: North America Stage 2,GC 26: NA S2,game-changers,Americas,ongoing,"Jul 14 - Sep 17, 2026",2026-09-17,535,2026-07-27T21:00:00+00:00,2026-07-27,completed,Bo3,Swiss Stage,2.0,0.0,121,ORA Temper,ORA,128,SaD GC,SAD,True,False,"[{'map_id': 'map-dc066525', 'map': 'Sunset', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 6, 'n_rounds': 19, 'has_replay': True}, {'map_id': 'map-cc3c74ec', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}, {'map_id': '535-m2', 'map': 'Sunset', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
136,game-changers-2026-north-america-stage-2,Game Changers 2026: North America Stage 2,GC 26: NA S2,game-changers,Americas,ongoing,"Jul 14 - Sep 17, 2026",2026-09-17,536,2026-07-27T21:00:00+00:00,2026-07-27,completed,Bo3,Swiss Stage,0.0,2.0,123,Cloud9 GC,C9,122,The Spiders,SPID,True,False,"[{'map_id': 'map-6f2d9d40', 'map': 'Lotus', 'status': 'completed', 'winner': 'B', 'score_a': 10, 'score_b': 13, 'n_rounds': 23, 'has_replay': True}, {'map_id': 'map-1899b6a5', 'map': 'Summit', 'status': 'completed', 'winner': 'B', 'score_a': 11, 'score_b': 13, 'n_rounds': 24, 'has_replay': True}, {'map_id': '536-m2', 'map': 'Summit', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
182,vcl-26-latin-america-finals,VCL 26: Latin America Finals,VCL 26: LATAM Finals,vcl,Americas,completed,"Jul 27 - Jul 27, 2026",2026-07-27,519,2026-07-27T19:00:00+00:00,2026-07-27,completed,Bo5,Main Event,1.0,3.0,6,Bon Bon Bum Contra,BBB,97,BESTIA,BEST,True,False,"[{'map_id': '519-m1', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 14, 'score_b': 16, 'n_rounds': 30, 'has_replay': True}, {'map_id': '519-m2', 'map': 'Sunset', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 7, 'n_rounds': 20, 'has_replay': True}, {'map_id': '519-m3', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 3, 'score_b': 13, 'n_rounds': 16, 'has_replay': True}, {'map_id': '519-m4', 'map': 'Summit', 'status': 'completed', 'winner': 'B', 'score_a': 8, 'score_b': 13, 'n_rounds': 21, 'has_replay': True}, {'map_id': '519-m5', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",5
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,522,2026-07-27T16:45:00+00:00,2026-07-27,completed,Bo3,Group Stage,2.0,0.0,140,G2 Gozen,G2G,143,Karmine Corp GC,KCGC,True,False,"[{'map_id': 'map-b3829ccc', 'map': 'Sunset', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 5, 'n_rounds': 18, 'has_replay': True}, {'map_id': 'map-514b85b6', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 11, 'n_rounds': 24, 'has_replay': True}, {'map_id': '522-m2', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,520,2026-07-27T15:00:00+00:00,2026-07-27,completed,Bo3,Group Stage,0.0,2.0,142,Bar̤a eSports GC,BAR,146,Habos Babos,HAB,True,False,"[{'map_id': 'map-e93bc636', 'map': 'Summit', 'status': 'completed', 'winner': 'B', 'score_a': 4, 'score_b': 13, 'n_rounds': 17, 'has_replay': True}, {'map_id': 'map-0c863917', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 6, 'score_b': 13, 'n_rounds': 19, 'has_replay': True}, {'map_id': '520-m2', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
152,game-changers-2026-emea-stage-3,Game Changers 2026: EMEA Stage 3,GC 26: EMEA S3,game-changers,EMEA,ongoing,"Jul 20 - Aug 30, 2026",2026-08-30,521,2026-07-27T15:00:00+00:00,2026-07-27,completed,Bo3,Group Stage,2.0,0.0,139,Gentle Mates GC,M8GC,138,GIANTX GC,GXGC,True,False,"[{'map_id': 'map-2e14aa84', 'map': 'Summit', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 3, 'n_rounds': 16, 'has_replay': True}, {'map_id': 'map-22e9e411', 'map': 'Split', 'status': 'completed', 'winner': 'A', 'score_a': 13, 'score_b': 5, 'n_rounds': 18, 'has_replay': True}, {'map_id': '521-m2', 'map': 'TBD', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
43,vct-2026-americas-stage-2,VCT 2026: Americas Stage 2,VCT 26: AMER S2,vct,Americas,ongoing,"Jul 17 - Sep 7, 2026",2026-09-07,245,2026-07-27T00:00:00+00:00,2026-07-27,completed,Bo3,Group Stage,0.0,2.0,86,FURIA,FUR,38,MIBR,MIBR,True,True,"[{'map_id': '245-m1', 'map': 'Haven', 'status': 'completed', 'winner': 'B', 'score_a': 12, 'score_b': 14, 'n_rounds': 26, 'has_replay': True}, {'map_id': '245-m2', 'map': 'Breeze', 'status': 'completed', 'winner': 'B', 'score_a': 9, 'score_b': 13, 'n_rounds': 22, 'has_replay': True}, {'map_id': '245-m3', 'map': 'Sunset', 'status': 'upcoming', 'winner': None, 'score_a': 0, 'score_b': 0, 'n_rounds': 0, 'has_replay': False}]",3
